category,cardName,hue,rgb,lightness,hue2
Nephew,to-a-wonderful-nephew-and-his-wife-valentines-day-card-root-299vee2533,6.7845223072659575,"[249.72946784402595, 245.73548487926857, 232.84105649761662]",94.62167143953778,45.81044877637979
Sister,thankful-for-you-birthday-card-sister,6.826706676669158,"[241.975900621118, 167.39503105590063, 157.03428571428572]",78.23729143831446,7.318494252537374
Any+Woman,i-heart-you-a-crap-ton-funny-love-card,6.857239362809152,"[128.36296390766483, 35.825659992347916, 24.415635760744802]",29.956588170276397,6.5860418550495625
Mother,rainbow-roses-spanishlanguage-mothers-day-card,6.904422253922919,"[243.72405905593678, 238.6338116032439, 238.44583073404033]",94.54311564509355,2.136863254934424
Mother,close-at-heart-mothers-day-card-with-rings-necklace-root-2000msi3713,6.951407777696037,"[243.25363959883532, 233.63555483662245, 232.42834034293108]",93.27097645916989,6.6910731896835385
Wife,love-friend-family-box-anniversary-card,6.974534899062936,"[228.39395604395605, 223.1651098901099, 223.35741758241758]",88.54099332040508,357.7933063626333
Granddaughter,butterfly-valentines-card-granddaughter,6.9934202452540175,"[243.1466931874689, 231.51516658378915, 229.97824465440078]",92.76959565526856,7.002747174941272
Husband,love-friend-family-box-anniversary-card,7.013709517186272,"[230.04477180820336, 226.31802426343154, 225.73859041016755]",89.3692867094845,8.073517574456348
Son,youre-your-own-man-birthday-card-son,7.1096055457577405,"[209.14893912078767, 62.14977118291499, 40.62571071973374]",48.97542153735714,7.663297457828658
Wife,i-love-the-story-of-us-birthday-card-root-559fbd8159,7.121348074120929,"[249.38455032421766, 240.06427967296307, 236.6168593177333]",95.29439404744137,16.200675690595514
Any+Woman,beautiful-blossoms-birthday-card-for-her-root-349bih1515,7.179245283019098,"[186.19909638554216, 189.9078313253012, 186.53403614457832]",73.74645641389085,125.41866320149452
Grandfather,heart-balloon-in-clouds-birthday-card-for-grandfather-root-295qum4160,7.325535228903887,"[238.57890173410405, 226.22384393063584, 224.77109826589594]",90.85294117647058,6.312715855573057
Father,you-mean-a-lot-fathers-day-card-from-both-of-us,7.33082051806766,"[226.34014663408132, 85.29104643412575, 65.65896467451677]",57.25472770756826,7.33082051806766
Mother,cupcakes-spanish-mom-birthday-card,7.344454563628725,"[239.14102898929224, 192.7091930007835, 186.23282841472968]",83.40663870667095,7.344454563628725
Mother,partner-in-parenting-mothers-day-card-root-399moa2076,7.432113118380247,"[251.32893634840872, 226.75251256281408, 223.62081239530988]",93.12740171445463,6.781477171399666
Mother,muy-agradecido-mam-spanish-language-birthday-card-root-799las1042,7.435968052878004,"[227.23166631645304, 218.78272746375288, 217.5852069762555]",87.2189947632762,7.448456134618453
Wife,how-much-you-mean-anniversary-card-wife,7.456687456687836,"[248.53277365192122, 244.892799483371, 244.39764288020666]",96.65302284943684,7.184632803654225
Mother,queen-for-a-day-mothers-day-card-root-599msi3836,7.457852868194431,"[245.73914261697954, 232.2822919585318, 230.36901092743065]",93.35453991066866,7.46882747557235
Daughter,the-things-weve-learned-from-you-birthday-card-for-daughter-root-799fbd9008,7.53356675293007,"[249.35350043215212, 244.48141745894554, 243.76058772687986]",96.68903689392783,7.732962447844157
Brother,joy-and-love-christmas-card-for-brother-and-family-root-429xxo2484,7.5724205653364125,"[237.69439640262885, 231.23071601521966, 230.29712902109998]",91.76304420073113,7.5724205653364125
Granddaughter,your-gifts-and-talents-birthday-card-for-granddaughter-root-499fbd4179,7.7891725224485056,"[249.76380456779415, 115.74833766984678, 95.03512575888985]",67.60763339738902,8.032077338373133
Granddaughter,first-valentines-day-card-granddaughter,7.806139740639651,"[208.6546835443038, 174.3559493670886, 151.89215189873417]",70.69545793000746,23.74502702799137
Mother,ombre-watercolor-with-glitter-heart-mothers-day-card,7.912269431953633,"[240.14047498736736, 233.14527539161193, 232.07908034360787]",92.59206967274024,7.935562729181804
Any+Woman,magical-goddess-unicorn-queen-encouragement-card-root-359mln1255,7.9488702145930175,"[253.56368789596533, 155.49949983327775, 144.82269089696567]",78.11497623390804,5.8911409115057
Father,peanuts-snoopy-amazing-dad-fathers-day-card-root-599fkd2055,8.122306401124835,"[235.43475969645868, 233.44877740303542, 233.13406408094434]",91.87623995635352,8.207430482386195
Father,a-dad-like-spanish-valentines-day-card,8.134263215631309,"[235.53930162379652, 113.59103319442448, 94.41126598649231]",64.69618972750762,8.154198613189967
Father,embossed-dad-nameplate-fathers-day-card,8.178584981800494,"[237.77254067203893, 114.94556788809487, 95.57244944503573]",65.36176276805385,8.174306335204486
Mother,loving-and-kind-religious-spanishlanguage-mothers-day-card-root-499mth7912,8.228856724998641,"[244.3086391082211, 228.38759869948908, 225.85578262888993]",92.18910230139431,8.23227365400587
Mother,youre-a-blessing-to-know-religious-spanishlanguage-mothers-day-card-root-359mth7812,8.267599327129048,"[248.50490353697748, 240.23006430868168, 232.06824758842444]",94.23002963243178,29.793712586564478
Girl,big-girl-turns-2-birthday-card-root-359hkb4739,8.284402821847769,"[245.71222899728997, 200.39007452574526, 140.7755758807588]",75.78192252510759,34.08599200059399
Daughter,dress-veil-sketch-daughter-first-communion-card,8.413091542716549,"[245.6264768252045, 150.6803998788246, 135.1976673735232]",74.67140082327994,8.412333293555585
Wife,youre-an-extraordinary-woman-birthday-card-for-wife-root-699fbd8175,8.479543126185265,"[245.617249088128, 234.77044358159785, 237.9718790445935]",94.19366522935802,342.29099547658564
Any+Woman,fashionista-celebrate-in-style-birthday-card-root-495quf3044,8.493683187560723,"[3.267136812411848, 2.519605077574048, 2.396332863187588]",1.1104842501175365,8.493683187560723
Mother,a-million-hugs-spanish-mothers-day-card,8.591468003185506,"[238.8841306215984, 224.92580922371812, 221.6996562589516]",90.31054644716669,11.264189628444221
Brother,awesome-day-birthday-card-for-brother,8.598395931142388,"[50.8656462585034, 38.00947521865889, 35.88022351797862]",17.008994073820006,8.525291828793758
Mother,love-you-mothers-day-card,8.659180318047763,"[229.29317423659225, 212.74865280985372, 210.07249166025147]",86.15013056800858,8.35400451250276
Husband,sexy-saved-valentines-day-card-husband,8.697599037610072,"[132.70261941448382, 38.13507960965588, 42.495120698510526]",33.49758804394896,357.23369703947907
Father,dog-sleeping-in-chair-fathers-day-card,8.733205827489313,"[112.29558453443148, 58.51567147105926, 50.250743536948065]",31.87182903360383,7.992536818118137
Mother,the-things-you-do-floral-mothers-day-card-root-629moa3433,8.748092801032284,"[223.37651122625215, 122.33932066781807, 105.72423719055844]",64.52955851310011,8.473316957164242
Daughter,watercolor-flowers-valentines-day-card,8.763751949346796,"[238.8916960033133, 218.9231724994823, 215.171049906813]",89.03191096276987,9.490776711742717
Mother,key-chain-with-heart-charm-mothers-day-card,8.81713940857248,"[244.0702750863125, 243.36596502951332, 243.29134647510858]",95.5611022669453,5.747783814698356
Mother,flowers-and-glitter-mothers-day-card,8.819077821222018,"[234.30842259006815, 210.49878286270692, 206.43208373904577]",86.41970712335565,8.753012679450913
Wife,i-love-that-youre-my-lady-birthday-card,8.849420849419689,"[239.59795042897997, 239.07173498570066, 238.98069590085797]",93.83895026075251,8.849420849419689
Any+Woman,cupcake-today-belongs-to-you-birthday-card-root-459hbd8499,8.906249999998034,"[213.23093681917211, 186.90631808278866, 190.68191721132897]",78.45828527489427,351.39452122817187
Husband,having-you-love-anniversary-card-husband,8.922651044516689,"[50.825581395348834, 45.02325581395349, 44.00965335673541]",18.595144069036127,8.922651044516689
Wife,lasercut-roses-mothers-day-card-for-wife,8.947512301804288,"[241.5181262729124, 191.02077393075356, 182.57189409368635]",83.15490595423505,8.59991845929528
Any+Woman,happy-birthday-with-cake-on-stand-birthday-card,8.978764194072143,"[248.10619469026548, 244.7235896017699, 244.1769911504425]",96.52611487072706,8.346706081080738
Daughter,i-enjoy-you-daughter-valentines-day-card-root-599vee2495,9.011170872983028,"[242.4895436164067, 188.51218948584633, 181.83385326400924]",83.20066605498351,6.6061431496738265
Daughter,the-world-is-yours-today-birthday-card-for-daughter-root-899fbd5227,9.07342553700699,"[249.6038915913829, 160.39374565670605, 191.80013898540653]",80.39169357805666,338.8770259259317
Any+Woman,your-day-your-way-birthday-card-root-499hbd8518,9.09430565139308,"[248.9398148148148, 132.91544834307993, 107.55506822612085]",69.900957459007,10.76228407753304
Wife,celebrating-you-cute-puppies-birthday-card-for-wife-root-299fbd8261,9.098360655737944,"[236.95861593286585, 234.86745602942867, 234.40809288423958]",92.42484486609914,10.8063280299269
Mother,flowers-and-ribbon-mothers-day-card-from-us,9.09851712051767,"[247.22469273743016, 211.92435754189944, 206.27731843575418]",88.92196297513418,8.274580535310339
Mother,angel-wings-mothers-day-card,9.098958643260918,"[247.10219584569734, 221.63359050445104, 217.03632047477745]",91.00755221970094,9.17439450464855
Daughter,pink-foil-heart-valentines-day-card-for,9.111928533898642,"[242.35604395604395, 168.89120879120878, 185.4346153846154]",80.63671622495153,346.4887140442463
Father,lucky-horseshoe-musical-fathers-day-card-root-559fff2086,9.189409368635516,"[2.3606521739130435, 2.1482608695652172, 2.1157608695652175]",0.8777280477408355,7.962716378162383
Wife,key-to-heart-spanish-valentine-card-wife,9.209320742887657,"[230.56014902055043, 212.05588270640547, 208.69799302968394]",86.1290474608303,9.215622680922353
Sister,love-laughter-and-everything-good-birthday-card-for-sister-root-529fbd4150,9.230568528713397,"[240.78002817893625, 226.16907361747093, 223.52166255723847]",91.03954720317152,9.203922729174478
Granddaughter,disney-elena-of-avalor-halloween-card-for-granddaughter-root-359hkd1395,9.251492629092398,"[175.63505667680397, 75.74315731269007, 59.91374066906276]",46.18603869526799,8.207347024588831
Any+Woman,curious-cat-frenchlanguage-mothers-day-card-root-699msq4705,9.278910391793506,"[229.73145320639483, 208.85288306089456, 204.96137955811028]",85.23388877735394,9.426302621559927
Wife,all-i-want-is-you-christmas-card-root-499sx8114,9.295218383036238,"[240.55485391140434, 237.39038642789822, 219.0478793590952]",90.1181829942156,51.171791804162396
Daughter,always-loved-birthday-card-for-daughter-root-499fbd2386,9.315457934223543,"[240.0133602218301, 204.0042853541719, 197.47164103856818]",85.78137279615652,9.213512440523127
Girl,celebrating-you-money-holder-bat-mitzvah-card-root-299jwr1145,9.375111764589002,"[231.75148430873622, 194.79855810008482, 188.0916030534351]",82.32217399258262,9.21709567751336
Sister,so-glad-we-have-each-other-birthday-card-for-sister-root-429fbd4154,9.414486677575383,"[252.69076751946608, 114.12467556544308, 94.90999258435299]",68.15701178506256,7.306853318089765
Sister,no-one-compares-to-you-birthday-card-for-sister-root-599quf8002,9.420175714566234,"[243.23172680629153, 239.72848851879888, 228.10900832702498]",92.4197519869248,46.100759758390105
Girl,foil-streamers-musical-birthday-card-for-girl-root-699tng1240,9.455678880948787,"[28.10488152272433, 27.379450990547713, 27.24588890327593]",10.853092240392208,9.329213144407573
Grandmother,legacy-your-love-spanish-birthday-card,9.46661382514082,"[249.66220988900102, 224.74608980827446, 219.87891019172554]",92.06688629033856,9.805185454976632
Mother,amazing-woman-mothers-day-card-root-599msi3636,9.470267353082782,"[242.2936066712995, 186.906532314107, 176.56549687282836]",82.12923598904467,9.439829144320683
Father,the-best-dad-fathers-day-card-from-daughter,9.491905457387952,"[118.7679584120983, 105.62224322621299, 102.26606805293005]",43.34000518922125,12.20287530786419
Daughter,you-fill-every-day-with-love-birthday-card-for-daughter-root-499fbd2387,9.502262443438278,"[249.93754373687892, 247.53796361091673, 247.08065080475856]",97.4545479493407,9.604409063074831
Daughter,youre-everything-a-parent-could-want-birthday-card-for-daughter-root-499fbd1302,9.506857624609305,"[252.58097359210944, 179.29263442570792, 112.30369074132994]",71.54601261439987,28.652797797190466
Wife,mean-so-much--me-anniversary-card-wife,9.540811328316336,"[216.81362622275614, 119.57988673416853, 101.19495452205251]",62.35462367545268,9.540811328316336
Father,1-dad-felt-pennant-birthday-card,9.583780265317163,"[185.19805338445656, 104.21781448163988, 88.87523964017106]",53.739861377377956,9.556972587324797
Any+Woman,filled-with-happiness-spanishlanguage-mothers-day-card,9.597073481073151,"[248.57156273478589, 232.69027047332833, 229.92411720510893]",93.82268234115585,8.900371679811457
Daughter,youve-grown-into-quite-a-lady-birthday-card-for-daughter-root-329fbd4156,9.66111503278741,"[203.0606914972548, 85.19157144977, 62.899985161003116]",52.14915228593292,9.542583026924133
Any+Woman,you-make-our-family-sweeter-birthday-card-root-399fbd4120,9.693582325092047,"[236.3574370709382, 190.53455377574372, 180.33386727688787]",81.70417732310317,10.924708871307033
Mother,seeds-of-love-religious-mothers-day-card-root-729mdd5046,9.79852032288576,"[240.6075173415067, 209.5333118244878, 203.25746088078722]",87.03234867103802,10.08167302285202
Girl,party-on-bat-mitzvah-card-root-299jwr1064,9.82350749671888,"[251.47725749305755, 161.90682753997893, 157.71665230297808]",80.23409996000699,2.681408825277647
Mother,tiny-heartfelt-hug-mothers-day-card,9.919832384382175,"[224.2703975619892, 99.5863693032276, 74.88959689707715]",58.658822442954204,9.919657263673288
Husband,my-partnerspanish-valentines-day-card,9.922348092894364,"[58.49819806832925, 51.86334150209024, 49.42655326510019]",21.161715947731267,16.116955347211196
Mother,mom-priorities-funny-card-from-child-root-399moa2281,9.944127506910533,"[249.2885406325344, 138.69592965536802, 203.89185931073607]",76.07538633096127,324.62913982445235
Father,lettering-and-mountain-funny-fathers-day-card,9.995533260033008,"[60.76056772601049, 45.81240357914224, 42.821659981487194]",20.310240726960327,10.003095975232224
Grandfather,disneypixar-cars-lightning-mcqueen-fathers-day-card-for-grandpa,10.034015266487351,"[20.14902807775378, 179.26661867050635, 189.77945764338853]",41.16244818061614,183.71849755959542
Wife,thank-you-for-your-love-birthday-card-root-559fbd8158,10.063992441161448,"[250.18123543123542, 244.54035547785548, 243.41054778554778]",96.78270259152613,10.012049748246566
Father,photo-of-mountain-lake-funny-fathers-day-card,10.065581254742764,"[149.46927083333333, 113.40104166666667, 105.79166666666667]",50.05116421568627,10.453011530985805
Son,puppy-love-birthday-card-for-son-root-399qum1001,10.090461530115412,"[153.96138237989265, 73.71056420997513, 57.50503992669198]",41.46400437384013,10.080534180204387
Daughter,what-a-joy-will-always-be-birthday-card,10.12061206120586,"[242.46326530612245, 242.36643990929704, 242.2312925170068]",95.03814859277044,34.956011730203684
Father,youre-the-best-plaque-fathers-day-card,10.13023359952238,"[83.24575266693007, 65.62761754247333, 62.041288028447255]",28.487655038309285,10.147852092009296
Granddaughter,endless-fun-birthday-card-for-granddaughter-root-499fbd4176,10.148266479779029,"[252.5882534062043, 128.80155492263876, 105.23077515202833]",70.16059383494758,9.597387272040587
Father,1-dad-fathers-day-card-with-felt-pennant-root-699fd6433,10.262061544524268,"[155.03466228250446, 61.36498150431566, 42.024797917522946]",38.639109843142634,10.268227660727467
Father,mmm-bacon-foodie-birthday-card-for-dad-root-369zzb4770,10.343665504134174,"[251.71513872135102, 249.62659831121834, 237.83866103739444]",95.99094112916578,50.96943565492539
Daughter,life-is-a-journey-birthday-card-for-daughter-root-899fbd5207,10.34417321163235,"[250.11864692022888, 79.66879838438236, 39.187647256815886]",56.72672434844015,11.514993393715413
